date,category,region,candidate_name,candidate_type,post_count
2026-05-31,domestic_travel,성수,같은,candidate,1
2026-05-31,domestic_travel,성수,공격적 유치 과거에는 SNS에서 화제가 된 맛집,restaurant,1
2026-05-31,domestic_travel,성수,나들이,candidate,1
2026-05-31,domestic_travel,성수,나들이 포켓몬 30주년 올리브영 메타몽놀이터,candidate,1
2026-05-31,domestic_travel,성수,냠냠,candidate,1
2026-05-31,domestic_travel,성수,네이버 플레이스 바로가기 +++ Turtle,restaurant,1
2026-05-31,domestic_travel,성수,능동미나리,candidate,1
2026-05-31,domestic_travel,성수,다면 구경하기 좋은 곳 성수동 핫플 RSG 팝업,popup,1
2026-05-31,domestic_travel,성수,달콤애플파이,candidate,1
2026-05-31,domestic_travel,성수,달콤애플파이 겹겹이 쌓인 페이스트리와 진한,candidate,1
2026-05-31,domestic_travel,성수,더 핫한 달그락뭉티기 성내점 인데요 올림픽공원,travel_spot,1
2026-05-31,domestic_travel,성수,데이트,candidate,1
2026-05-31,domestic_travel,성수,데이트 한일상회 고기룸 토마스베이커리,cafe,1
2026-05-31,domestic_travel,성수,데이트할,candidate,1
2026-05-31,domestic_travel,성수,데이트할 때 가기 좋은 리타르단도 독특,candidate,1
2026-05-31,domestic_travel,성수,도도한면,candidate,1
2026-05-31,domestic_travel,성수,동 감성 한식 다이닝,restaurant,1
2026-05-31,domestic_travel,성수,동 맛집 라멘 멘야포모 색다른 경험 혼밥,restaurant,1
2026-05-31,domestic_travel,성수,동 핫플 팝업,popup,1
2026-05-31,domestic_travel,성수,동의,candidate,1
2026-05-31,domestic_travel,성수,따우전드,candidate,1
2026-05-31,domestic_travel,성수,뚝섬역,candidate,1
2026-05-31,domestic_travel,성수,뚝섬역 점심 맛집 이응 국밥,restaurant,1
2026-05-31,domestic_travel,성수,라멘,restaurant,1
2026-05-31,domestic_travel,성수,레스토랑,restaurant,1
2026-05-31,domestic_travel,성수,렌트카 제주도 여행을 결정하고 나서 항공권 호텔,travel_spot,1
2026-05-31,domestic_travel,성수,말고,candidate,1
2026-05-31,domestic_travel,성수,말고 조용히 놀 곳 찾는다면 서울 전시,attraction,1
2026-05-31,domestic_travel,성수,맥주박물관 타이동 야시장,attraction,1
2026-05-31,domestic_travel,성수,메이다얼 가지튀김 바오스푸 로우쏭 타이동 야시장,restaurant,1
2026-05-31,domestic_travel,성수,멘야포모,candidate,1
2026-05-31,domestic_travel,성수,미국,candidate,1
2026-05-31,domestic_travel,성수,미국 감성 힙한 파이 맛집 내돈내산 솔직 후,restaurant,1
2026-05-31,domestic_travel,성수,미쁘동,candidate,1
2026-05-31,domestic_travel,성수,미쁘동 성수 방문,candidate,1
2026-05-31,domestic_travel,성수,미테이블,candidate,1
2026-05-31,domestic_travel,성수,반하는,candidate,1
2026-05-31,domestic_travel,성수,베이커리,cafe,2
2026-05-31,domestic_travel,성수,베이커리 맛집 하츠베이커리,cafe,1
2026-05-31,domestic_travel,성수,베이킹스튜디오,candidate,1
2026-05-31,domestic_travel,성수,베통,candidate,1
2026-05-31,domestic_travel,성수,보고왔어요 제품을 볼 수 있는데요 깔끔한 쇼룸,popup,1
2026-05-31,domestic_travel,성수,본점,candidate,1
2026-05-31,domestic_travel,성수,분위기 좋은 곳 성수 감성 와인바 쏘티 서울,restaurant,1
2026-05-31,domestic_travel,성수,분위기에,candidate,1
2026-05-31,domestic_travel,성수,분위기에 취하고 맛에 반하는 성수동 성,candidate,1
2026-05-31,domestic_travel,성수,빵지순례 성수베이킹스튜디오,candidate,1
2026-05-31,domestic_travel,성수,산 아카이브를 탐색하는 내용이라 전통 유물 전시,attraction,1
2026-05-31,domestic_travel,성수,색다른,candidate,1
2026-05-31,domestic_travel,성수,색다른 매력 미루성수에서의 한 끼 여러,candidate,1
2026-05-31,domestic_travel,성수,생일,candidate,1
2026-05-31,domestic_travel,성수,서울 성동구 N번째 방문 성수 햄버거 맛집,restaurant,1
2026-05-31,domestic_travel,성수,서울 성수 서울숲역 클리오 베이비 코숏 팝업스토어,popup,1
2026-05-31,domestic_travel,성수,서울 성수향수공방 닷노트 원데이 클래스 공방,candidate,1
2026-05-31,domestic_travel,성수,서울무료전시,attraction,1
2026-05-31,domestic_travel,성수,서울베이커리,cafe,1
2026-05-31,domestic_travel,성수,서울숲역,candidate,1
2026-05-31,domestic_travel,성수,서울숲역 클리오 베이비 코숏 팝업스토어 본품,popup,1
2026-05-31,domestic_travel,성수,서울전시,attraction,1
2026-05-31,domestic_travel,성수,성수동의 복잡한 거리에서 살짝 벗어나,candidate,1
2026-05-31,domestic_travel,성수,쉐라톤 그랜드 다낭 리조트,travel_spot,1
2026-05-31,domestic_travel,성수,식당,restaurant,1
2026-05-31,domestic_travel,성수,안냐세요 도리에요 오늘은 잠실 옆 동네 성수,candidate,1
2026-05-31,domestic_travel,성수,애견동반 여름 축제,attraction,1
2026-05-31,domestic_travel,성수,야키토리,candidate,1
2026-05-31,domestic_travel,성수,야키토리 나루토 생맥주 맛집 내돈내산,restaurant,1
2026-05-31,domestic_travel,성수,역 일식당 후토마끼 초이다이닝,restaurant,1
2026-05-31,domestic_travel,성수,오우칸,candidate,1
2026-05-31,domestic_travel,성수,요즘 가장 핫한 성수동 냉삼 맛집 뚝도시장,restaurant,1
2026-05-31,domestic_travel,성수,요즘 특별한 날을 기념하는 사람들이 부쩍 늘,candidate,1
2026-05-31,domestic_travel,성수,워낙 유명해서 횟집하면 노량진만 알았지 가락시장,travel_spot,1
2026-05-31,domestic_travel,성수,을 찾는 커플 2 서울 여행 와 성수역 맛집,restaurant,1
2026-05-31,domestic_travel,성수,이 있더라구요 노량진 수산시장,travel_spot,1
2026-05-31,domestic_travel,성수,이자카야,candidate,1
2026-05-31,domestic_travel,성수,이자카야 지금이밤 성수본점 성수동 데이,candidate,1
2026-05-31,domestic_travel,성수,인증 성수 술집 리타르단도,restaurant,1
2026-05-31,domestic_travel,성수,일식,candidate,1
2026-05-31,domestic_travel,성수,일식 맛집 탐광 내돈내산 솔직 리뷰 성수저녁,restaurant,1
2026-05-31,domestic_travel,성수,주말엔 맛있는 곳을 찾아다니는 완벽한 J형 맛집,restaurant,1
2026-05-31,domestic_travel,성수,즐겨먹는,candidate,1
2026-05-31,domestic_travel,성수,지금이밤,candidate,1
2026-05-31,domestic_travel,성수,챔프커피,cafe,1
2026-05-31,domestic_travel,성수,초이다이닝,restaurant,1
2026-05-31,domestic_travel,성수,터틀힙,candidate,1
2026-05-31,domestic_travel,성수,터틀힙 성수,candidate,1
2026-05-31,domestic_travel,성수,파스타,restaurant,1
2026-05-31,domestic_travel,성수,파스타 맛집 리타르단도 챔프커피,cafe,1
2026-05-31,domestic_travel,성수,파스타 맛집 리타르단도 챔프커피 성수점 성수,cafe,1
2026-05-31,domestic_travel,성수,팝업 갔다가 반한 영등포 베이글 맛집 테디스,popup,1
2026-05-31,domestic_travel,성수,평일,candidate,1
2026-05-31,domestic_travel,성수,한식다이닝,restaurant,1
2026-05-31,domestic_travel,성수,핫플 돌아다니다보면 양식 브런치 감성카페는,cafe,1
2026-05-31,domestic_travel,성수,핫플 레이스,candidate,1
2026-05-31,domestic_travel,성수,핫플 보다 더 핫한 달그락뭉티기 성내점 인데,candidate,1
2026-05-31,domestic_travel,성수,핫플 삿포로 프리미엄 비어스탠드 내돈내산 끝,candidate,1
2026-05-31,domestic_travel,성수,핫플 외국인들도 꽤 많이 기다리는 한국,candidate,1
2026-05-31,domestic_travel,성수,햄버거,candidate,1
2026-05-31,domestic_travel,성수,햄버거 맛집 보어드앤헝그리 참고로 여기는 진,restaurant,1
2026-05-31,domestic_travel,성수,헝그리 참고로 여기는 진짜진짜 제 pick 맛집,restaurant,1
2026-05-31,domestic_travel,성수,호과당,candidate,1
2026-05-31,domestic_travel,성수,DDP전시,attraction,1
2026-05-31,domestic_travel,성수,ETF베이커리,cafe,1
2026-05-31,domestic_travel,성수,NCT 해찬도 즐겨먹는 성수동 짬뽕 맛집,restaurant,1
2026-05-31,domestic_travel,성수,NCT해찬 맛집,restaurant,1
2026-05-31,domestic_travel,성수,RSG,candidate,1
2026-05-31,domestic_travel,인천,-오사카,candidate,1
2026-05-31,domestic_travel,인천,30년 전통 인천 부평시장 떡집 호박인절미 맛집,restaurant,1
2026-05-31,domestic_travel,인천,5성급호텔,travel_spot,1
2026-05-31,domestic_travel,인천,6월 가볼만한곳 인천대공원,travel_spot,1
2026-05-31,domestic_travel,인천,가득,candidate,1
2026-05-31,domestic_travel,인천,가볼만한 장미명소 계양산 장미원 실시간 풍경,candidate,1
2026-05-31,domestic_travel,인천,가볼만한 장미명소 계양산 장미원 실시간개화상,candidate,1
2026-05-31,domestic_travel,인천,가볼만한곳 7선을 소개하려고 하는데요 이 글,candidate,1
2026-05-31,domestic_travel,인천,가볼만한곳 제1경 목섬 항도 을 걸을 수 있,candidate,1
2026-05-31,domestic_travel,인천,가볼만한곳 초여름 바다 감성 주말 드라이브,restaurant,1
2026-05-31,domestic_travel,인천,가볼만한곳 힐링 가득 5월 마무리 모두 행복,candidate,1
2026-05-31,domestic_travel,인천,거주자라면 대중교통으로 충분히 당일치기 가능,candidate,1
2026-05-31,domestic_travel,인천,게장,candidate,1
2026-05-31,domestic_travel,인천,경기,candidate,1
2026-05-31,domestic_travel,인천,계양,candidate,2
2026-05-31,domestic_travel,인천,계양 분위기 자연뷰 맛집 카페 오디와이 커피,cafe,1
2026-05-31,domestic_travel,인천,계양 신혼여행 효과적인 실행 방법 당일치기,candidate,1
2026-05-31,domestic_travel,인천,구월동,candidate,1
2026-05-31,domestic_travel,인천,구월동 샤브샤브 청첩장 모임 식당,restaurant,1
2026-05-31,domestic_travel,인천,구월동 설렁탕 맛집 설농가 내돈내산 솔직 후,restaurant,1
2026-05-31,domestic_travel,인천,국내호텔,travel_spot,1
2026-05-31,domestic_travel,인천,기기 좋은 곳이다 세계적인 거장들의 작품이 리조트,travel_spot,1
2026-05-31,domestic_travel,인천,나온,candidate,1
2026-05-31,domestic_travel,인천,내돈내산 으로 작성한 솔직한 축제,attraction,1
2026-05-31,domestic_travel,인천,내돈내산맛집 송주불냉면 계산점 2단계 도전,restaurant,1
2026-05-31,domestic_travel,인천,노랑어리연꽃,candidate,1
2026-05-31,domestic_travel,인천,노량진수산시장,travel_spot,1
2026-05-31,domestic_travel,인천,당일치기 여행,candidate,1
2026-05-31,domestic_travel,인천,대교와 영종부두랑도 가깝고,candidate,1
2026-05-31,domestic_travel,인천,도 아이와 가볼 만한 곳 파라다이스시티 는 호텔,travel_spot,1
2026-05-31,domestic_travel,인천,동구,candidate,1
2026-05-31,domestic_travel,인천,동구 허니문박람회,attraction,1
2026-05-31,domestic_travel,인천,동구 허니문박람회 유용한 팁 어떤 여행 사를,attraction,1
2026-05-31,domestic_travel,인천,동인천,candidate,2
2026-05-31,domestic_travel,인천,동인천 빈티지 보물찾기 오슬로우 마켓 축제,attraction,1
2026-05-31,domestic_travel,인천,루브르박물관,attraction,1
2026-05-31,domestic_travel,인천,마라공방 마라탕 맛집 시민공원,restaurant,1
2026-05-31,domestic_travel,인천,맛있는,candidate,1
2026-05-31,domestic_travel,인천,망부석,candidate,1
2026-05-31,domestic_travel,인천,모래내시장,travel_spot,1
2026-05-31,domestic_travel,인천,변신연습전시,attraction,1
2026-05-31,domestic_travel,인천,보루,candidate,1
2026-05-31,domestic_travel,인천,부산 고속버스 타고 국내여행 시간표 예매 인,candidate,1
2026-05-31,domestic_travel,인천,부산 고속버스 타고 국내여행 시간표 인천 고,candidate,1
2026-05-31,domestic_travel,인천,부평,candidate,2
2026-05-31,domestic_travel,인천,부평 비 오는 날 생각나서 다녀온 부평 소머,candidate,1
2026-05-31,domestic_travel,인천,부평 산곡역 근처 청천동 안주 맛집 땅콩술방,restaurant,1
2026-05-31,domestic_travel,인천,부평구 시장로12번길 30 2층,travel_spot,1
2026-05-31,domestic_travel,인천,부평시장,travel_spot,1
2026-05-31,domestic_travel,인천,부평시장 떡집 호박인절미 맛집 풍년떡집 30,restaurant,1
2026-05-31,domestic_travel,인천,부평시장 떡집 호박인절미 맛집 풍년떡집 강화,restaurant,1
2026-05-31,domestic_travel,인천,빈티지 보물찾기 오슬로우 마켓 축제,attraction,1
2026-05-31,domestic_travel,인천,삼교리동치미막국수,candidate,1
2026-05-31,domestic_travel,인천,서구,candidate,1
2026-05-31,domestic_travel,인천,서구 가정동 곱창 맛집 루원시티 만복래 한우,restaurant,1
2026-05-31,domestic_travel,인천,서구 가정동 루원시티에 위치한 곱창 맛집 만,restaurant,1
2026-05-31,domestic_travel,인천,서구 곱창 맛집 을 찾다가 방문하게 되었는데,restaurant,1
2026-05-31,domestic_travel,인천,선재도의 선재해수욕장이 정답입니다 대부도와,candidate,1
2026-05-31,domestic_travel,인천,섬 여행 당일치기 출발하고 나면 선내,candidate,1
2026-05-31,domestic_travel,인천,섬여행,candidate,1
2026-05-31,domestic_travel,인천,섬여행 당일치기 명소가 있다고 해서 다녀왔어,candidate,1
2026-05-31,domestic_travel,인천,섬포털 공식 홈페이지 과거보다 배편 접근성이,candidate,1
2026-05-31,domestic_travel,인천,소래포구,candidate,1
2026-05-31,domestic_travel,인천,소래포구 꽃게 축제,attraction,1
2026-05-31,domestic_travel,인천,소래포구 꽃게 축제 수인분당선 타고 편하게,attraction,1
2026-05-31,domestic_travel,인천,송도 달빛축제공원,attraction,1
2026-05-31,domestic_travel,인천,송도 맛집 녹돼야지를 방문했어요 관련 리뷰,restaurant,1
2026-05-31,domestic_travel,인천,송도달빛축제공원,attraction,1
2026-05-31,domestic_travel,인천,송림동 맛집 정정아식당,restaurant,1
2026-05-31,domestic_travel,인천,승봉도,candidate,1
2026-05-31,domestic_travel,인천,시티투어,candidate,1
2026-05-31,domestic_travel,인천,시티투어 & 인스파이어 몰 다음엔 우정여행,candidate,1
2026-05-31,domestic_travel,인천,신포국제시장,travel_spot,1
2026-05-31,domestic_travel,인천,신포로데오,candidate,1
2026-05-31,domestic_travel,인천,실미도유원지에서,candidate,1
2026-05-31,domestic_travel,인천,실미도유원지에서 차크닉 라면 끓여 먹기,candidate,1
2026-05-31,domestic_travel,인천,아기랑,candidate,1
2026-05-31,domestic_travel,인천,아라누리도서관,candidate,1
2026-05-31,domestic_travel,인천,아라누리도서관 방문,candidate,1
2026-05-31,domestic_travel,인천,아벨라움,candidate,1
2026-05-31,domestic_travel,인천,아트플랫폼 전시,attraction,1
2026-05-31,domestic_travel,인천,애관극장 국내 최다 좌석 보유 오랜 개보수를,candidate,1
2026-05-31,domestic_travel,인천,에어스카이 호텔,travel_spot,1
2026-05-31,domestic_travel,인천,연수구,candidate,1
2026-05-31,domestic_travel,인천,연수구 맛집 양꼬치 무한리필,restaurant,1
2026-05-31,domestic_travel,인천,연종도 이렇게 방문했어요 그런데 방문했던 식당,restaurant,1
2026-05-31,domestic_travel,인천,영종도,candidate,6
2026-05-31,domestic_travel,인천,영종도 가볼만한곳 인스파이어 리조트,travel_spot,1
2026-05-31,domestic_travel,인천,영종도 가볼만한곳 인스파이어 리조트 오아시스,travel_spot,1
2026-05-31,domestic_travel,인천,영종도 구읍뱃터 맛집 & 숙소 내돈내산,restaurant,1
2026-05-31,domestic_travel,인천,영종도 베이글 맛집 바다 보며 즐기는 엉클베,restaurant,1
2026-05-31,domestic_travel,인천,영종도 베이직 2시간 보정본까지 받은 시점에,candidate,1
2026-05-31,domestic_travel,인천,영종도 최고의 호캉스 아이들과 가도 좋을 인,candidate,1
2026-05-31,domestic_travel,인천,영종도 파라다이스시티 시그니처 조형물과 야외,candidate,1
2026-05-31,domestic_travel,인천,영종도식당,restaurant,1
2026-05-31,domestic_travel,인천,영종도에 위치한 인스파이어 아레나까지 그것도,candidate,1
2026-05-31,domestic_travel,인천,영종도호텔,travel_spot,1
2026-05-31,domestic_travel,인천,오디와이 커피,cafe,1
2026-05-31,domestic_travel,인천,오디와이커피,cafe,1
2026-05-31,domestic_travel,인천,오르세미술관,attraction,1
2026-05-31,domestic_travel,인천,오빠집에서 뒹굴거리며 놀다가 저녁으로 임성근,candidate,1
2026-05-31,domestic_travel,인천,오슬로우 마켓 동인천 고유의 레트로한 분위기,candidate,1
2026-05-31,domestic_travel,인천,오아시스 리조트,travel_spot,1
2026-05-31,domestic_travel,인천,운서역 가볼만한곳,candidate,1
2026-05-31,domestic_travel,인천,월미도,candidate,1
2026-05-31,domestic_travel,인천,월미도를 총평 서울 근교 당일치기 여행지를,candidate,1
2026-05-31,domestic_travel,인천,월미바다열차,restaurant,1
2026-05-31,domestic_travel,인천,을왕리식당,restaurant,1
2026-05-31,domestic_travel,인천,이곳에 가면 뭘 할까 고민하고 계신가요 20,candidate,1
2026-05-31,domestic_travel,인천,인스파이어엔터테인먼트리조트,travel_spot,1
2026-05-31,domestic_travel,인천,일상 생각 사색 송도 달빛 축제 공원,attraction,1
2026-05-31,domestic_travel,인천,있는 주변에 호텔,travel_spot,1
2026-05-31,domestic_travel,인천,있던 터라 여기 괜찮다 싶었어요 에어스카이호텔,travel_spot,1
2026-05-31,domestic_travel,인천,자월도,candidate,1
2026-05-31,domestic_travel,인천,자월도 여행 - 50분이면 가는 보랏빛 섬의,candidate,1
2026-05-31,domestic_travel,인천,전시,attraction,1
2026-05-31,domestic_travel,인천,전통,candidate,1
2026-05-31,domestic_travel,인천,종합터미널,candidate,1
2026-05-31,domestic_travel,인천,좋을,candidate,1
2026-05-31,domestic_travel,인천,주안,candidate,1
2026-05-31,domestic_travel,인천,주안 맛집 수제돈까스 드림식당,restaurant,1
2026-05-31,domestic_travel,인천,주안 맛집 수제돈까스 드림식당 내돈내산 방문,restaurant,1
2026-05-31,domestic_travel,인천,주안까지 가서 먹은 오므라이스집에 대해 써보,candidate,1
2026-05-31,domestic_travel,인천,중산동,candidate,1
2026-05-31,domestic_travel,인천,중산동 갈비 맛집 니나노본갈비 솔직 방문 후,restaurant,1
2026-05-31,domestic_travel,인천,지금 바로 신포로데오에서 색다른 경험,restaurant,1
2026-05-31,domestic_travel,인천,짜장면박물관,attraction,1
2026-05-31,domestic_travel,인천,차이나타운,candidate,1
2026-05-31,domestic_travel,인천,차이나타운 짜장면 박물관,attraction,1
2026-05-31,domestic_travel,인천,코지하우스,candidate,1
2026-05-31,domestic_travel,인천,파리미술관,attraction,1
2026-05-31,domestic_travel,인천,파리박물관,attraction,1
2026-05-31,domestic_travel,인천,포36거리 짜조가 맛있는 인천청라 맛집,restaurant,1
2026-05-31,domestic_travel,인천,풍년떡집 30년 전통 인천 부평시장,travel_spot,1
2026-05-31,domestic_travel,인천,피치항공,candidate,1
2026-05-31,domestic_travel,인천,해수욕장 긴 휴가를 내기 어려운 바쁜 일상,restaurant,1
2026-05-31,domestic_travel,인천,해요 스테이크하우스 이크 업체 인천 부평구 시장,travel_spot,1
2026-05-31,domestic_travel,인천,호캉스,candidate,1
2026-05-31,domestic_travel,인천,효율적입니다 예를 들어 인천공항 도착 후 호텔,travel_spot,1
2026-05-31,domestic_travel,인천,ICN,candidate,2
2026-05-31,domestic_travel,제주,1 그동안 많은 제주여행을 다니면서 봄에 간,candidate,1
2026-05-31,domestic_travel,제주,2 제주홉히,candidate,1
2026-05-31,domestic_travel,제주,2박 3일 이번 여행 최고 맛집,restaurant,1
2026-05-31,domestic_travel,제주,2박 3일 이번 여행 최고 맛집 소규모식탁,restaurant,1
2026-05-31,domestic_travel,제주,3대 김밥 다가미 그러다가 찾은 제주 3대,candidate,1
2026-05-31,domestic_travel,제주,3대 김밥 다가미 그러다가 찾은 제주 3대 맛집,restaurant,1
2026-05-31,domestic_travel,제주,3박 4일 먹은 음식 중 TOP3였던 동문시장,travel_spot,1
2026-05-31,domestic_travel,제주,8월,candidate,1
2026-05-31,domestic_travel,제주,가기,candidate,1
2026-05-31,domestic_travel,제주,가득했던,candidate,1
2026-05-31,domestic_travel,제주,가맹점에서 결제할 때마다 10,candidate,1
2026-05-31,domestic_travel,제주,가이드,candidate,1
2026-05-31,domestic_travel,제주,가족여행,candidate,2
2026-05-31,domestic_travel,제주,가족여행 테디베어하우스 테지움에서 동심으로,candidate,1
2026-05-31,domestic_travel,제주,가족여행 특별한 추억 못할 재미와 감동을 선,candidate,1
2026-05-31,domestic_travel,제주,가파도,candidate,1
2026-05-31,domestic_travel,제주,감성 제대로 제주 여행 오면 밤에 꼭 가봐야,candidate,1
2026-05-31,domestic_travel,제주,강원도,candidate,1
2026-05-31,domestic_travel,제주,같은,candidate,1
2026-05-31,domestic_travel,제주,개장일,candidate,1
2026-05-31,domestic_travel,제주,개화시기,candidate,1
2026-05-31,domestic_travel,제주,건강관리 핫플 내부를 둘러보니 벽면에 방문,candidate,1
2026-05-31,domestic_travel,제주,고기국수가 맛있는 동진고기국수 동문시장,restaurant,1
2026-05-31,domestic_travel,제주,고흥에서,candidate,1
2026-05-31,domestic_travel,제주,공항,candidate,1
2026-05-31,domestic_travel,제주,공항 근처에,candidate,1
2026-05-31,domestic_travel,제주,근처,candidate,1
2026-05-31,domestic_travel,제주,근처에는 현지인이 자주 찾는 작은 식당,restaurant,1
2026-05-31,domestic_travel,제주,글한 핫플 이더라고요 장진우 셰프의 새로운 식당,restaurant,1
2026-05-31,domestic_travel,제주,금오름,candidate,1
2026-05-31,domestic_travel,제주,금화효소원,candidate,1
2026-05-31,domestic_travel,제주,김녕미로공원,travel_spot,1
2026-05-31,domestic_travel,제주,김밥,candidate,1
2026-05-31,domestic_travel,제주,김지훈고기국수,restaurant,1
2026-05-31,domestic_travel,제주,날의,candidate,1
2026-05-31,domestic_travel,제주,남대문시장,travel_spot,1
2026-05-31,domestic_travel,제주,내돈내산 여기 또 좋은게 매장 바로 옆에 흑,restaurant,1
2026-05-31,domestic_travel,제주,넘 좋아 내돈내산 2개 구입 코난해변,travel_spot,1
2026-05-31,domestic_travel,제주,는 저녁 식사였다 집에 갈 땐 해가 져버림 호텔,travel_spot,1
2026-05-31,domestic_travel,제주,다녀오기,candidate,1
2026-05-31,domestic_travel,제주,다시,candidate,1
2026-05-31,domestic_travel,제주,다양한 볼거리와 먹거리가 있지만 그중 제주하,candidate,1
2026-05-31,domestic_travel,제주,달가든하우스,candidate,1
2026-05-31,domestic_travel,제주,당일치기 여행과 이전,candidate,1
2026-05-31,domestic_travel,제주,당일치기 여행을 다녀왔다 쇠소깍 카약 체험과,candidate,1
2026-05-31,domestic_travel,제주,당일치기 제주도명소 마라도짜장면 제주도핫플,candidate,1
2026-05-31,domestic_travel,제주,당일치기 하루 중 몇시간동안은 아기를 엄마에,candidate,1
2026-05-31,domestic_travel,제주,대전중앙시장,travel_spot,1
2026-05-31,domestic_travel,제주,대접받는,candidate,1
2026-05-31,domestic_travel,제주,대접받는 느낌 물씬 부모님과 가기 좋은,candidate,1
2026-05-31,domestic_travel,제주,대표 관광지 중 하나인 천지연폭포를,candidate,1
2026-05-31,domestic_travel,제주,더본호텔,travel_spot,1
2026-05-31,domestic_travel,제주,더현대서울전시,attraction,1
2026-05-31,domestic_travel,제주,덕구,candidate,1
2026-05-31,domestic_travel,제주,데 실제로는 뻔한 그래서 약간 떨어진 광치기해변,travel_spot,1
2026-05-31,domestic_travel,제주,도 6월 가볼 만한 곳 반딧불이 축제,attraction,1
2026-05-31,domestic_travel,제주,도 해수욕장 개장일 제주 이호테우 해변,travel_spot,1
2026-05-31,domestic_travel,제주,도민부부 데이트비양도 맛있는상생축제,attraction,1
2026-05-31,domestic_travel,제주,도에서 만난 인생 커피,cafe,1
2026-05-31,domestic_travel,제주,도여행,candidate,1
2026-05-31,domestic_travel,제주,동문시장,travel_spot,4
2026-05-31,domestic_travel,제주,동문시장 맛집 명란스낵 3박 4일 먹은 음식,restaurant,1
2026-05-31,domestic_travel,제주,동문시장 야시장,travel_spot,1
2026-05-31,domestic_travel,제주,동문시장야시장,travel_spot,1
2026-05-31,domestic_travel,제주,동반,candidate,1
2026-05-31,domestic_travel,제주,동쪽,candidate,3
2026-05-31,domestic_travel,제주,동쪽 가볼만한곳 김녕미로공원,travel_spot,1
2026-05-31,domestic_travel,제주,동쪽 가볼만한곳 김녕미로공원 제주 여행,travel_spot,1
2026-05-31,domestic_travel,제주,동쪽 가볼만한곳 비밀의숲,candidate,1
2026-05-31,domestic_travel,제주,동쪽 가볼만한곳 ATV 승마 체험 뷰제주하늘,candidate,1
2026-05-31,domestic_travel,제주,동쪽 여행 코스로,candidate,1
2026-05-31,domestic_travel,제주,동쪽의 명소이자 핫플 인데요 서핑 레저구역이,candidate,1
2026-05-31,domestic_travel,제주,디지털관광증,candidate,1
2026-05-31,domestic_travel,제주,디카페인커피,cafe,1
2026-05-31,domestic_travel,제주,떠난,candidate,1
2026-05-31,domestic_travel,제주,랜디스도넛,candidate,1
2026-05-31,domestic_travel,제주,렌트카 제주도 여행을 결정하고 나서 항공권 호텔,travel_spot,1
2026-05-31,domestic_travel,제주,리뷰,candidate,1
2026-05-31,domestic_travel,제주,마라도짜장면,candidate,1
2026-05-31,domestic_travel,제주,명란스낵동문시장,travel_spot,1
2026-05-31,domestic_travel,제주,명소 TOP 3 일과 휴식을 동시에 잡는 숙소,travel_spot,1
2026-05-31,domestic_travel,제주,명소를 돌고 우도 택시 기사님이 친절하게 숨,candidate,1
2026-05-31,domestic_travel,제주,모래사장으로 유명한 곳으로 제주를 대표하는 해변,travel_spot,1
2026-05-31,domestic_travel,제주,목걸이사러,candidate,1
2026-05-31,domestic_travel,제주,물회,candidate,1
2026-05-31,domestic_travel,제주,물회 괜찮은 곳인거 같애용 제주 제주시 애월,candidate,1
2026-05-31,domestic_travel,제주,바다어멍 서귀포올레시장,restaurant,1
2026-05-31,domestic_travel,제주,바람을 맞으며 해변을 산책하기에 최적화된 동,restaurant,1
2026-05-31,domestic_travel,제주,바퀴,restaurant,1
2026-05-31,domestic_travel,제주,밭디,candidate,1
2026-05-31,domestic_travel,제주,베이커리,cafe,1
2026-05-31,domestic_travel,제주,별방진,candidate,1
2026-05-31,domestic_travel,제주,별방진 유채꽃 3월 말 방문한 동쪽 가볼만한,candidate,1
2026-05-31,domestic_travel,제주,보말칼국수,candidate,1
2026-05-31,domestic_travel,제주,보와 공연 제주시 제30회 제주국제관광마라톤축제,attraction,1
2026-05-31,domestic_travel,제주,봉성식당,restaurant,1
2026-05-31,domestic_travel,제주,부천 가볼만한 곳 부천 백만송이 장미축제,attraction,1
2026-05-31,domestic_travel,제주,부천장미축제,attraction,1
2026-05-31,domestic_travel,제주,비짓,candidate,1
2026-05-31,domestic_travel,제주,산지,candidate,1
2026-05-31,domestic_travel,제주,산지 해산물로 꾸려진 오마카세 식도락 여행,restaurant,1
2026-05-31,domestic_travel,제주,살다보니 당일치기 육지여행도 해보네 점점 육,candidate,1
2026-05-31,domestic_travel,제주,생활의,candidate,1
2026-05-31,domestic_travel,제주,생활의 또 퇴근길에 더현대서울 간 사람 그,candidate,1
2026-05-31,domestic_travel,제주,서 포토스팟으로 잠깐 들리기 좋은 이호테우 해변,travel_spot,1
2026-05-31,domestic_travel,제주,서귀포,candidate,4
2026-05-31,domestic_travel,제주,서귀포 신화월드 동물원 모모쥬동물원 카피바라,restaurant,1
2026-05-31,domestic_travel,제주,서귀포 치유의숲 입니다 서귀포여행,candidate,1
2026-05-31,domestic_travel,제주,서귀포올레시장본점,travel_spot,1
2026-05-31,domestic_travel,제주,서귀포은 호텔,travel_spot,1
2026-05-31,domestic_travel,제주,서울무료전시,attraction,1
2026-05-31,domestic_travel,제주,서쪽,candidate,1
2026-05-31,domestic_travel,제주,서쪽 10만원 이하 가성비 저도 마지막 날,candidate,1
2026-05-31,domestic_travel,제주,서쪽은 바다 꽃 감성 카페 맛집 이 골고루,cafe,1
2026-05-31,domestic_travel,제주,선물가게,candidate,1
